Index;Scene;Character_name;Character_gender;Dialogue
430;33;Atreus;Male;but you skipped over how he fought and freed the Valkyries and that the Giants are all gone and now they called me Loki and finding the shrines
431;33;Tyr;Male;The Giants are gone?
432;33;Atreus;Male;When we got to Jotunheim they were all dead.
433;33;Tyr;Male;Dead? do you think Odin?
434;33;Kratos;Male;we do not know
435;33;Mimir;Male;I think we're getting out of here not a moment too soon
436;33;Atreus;Male;Whoa what are those?
437;33;Tyr;Male;reinforcements from Asgard the Einherjar will want to investigate my disappearance thoroughly
438;33;Atreus;Male;are they using the sky to travel between Realms?
439;33;Mimir;Male;Odin's got tricks up his sleeve we have not dared to consider
440;33;Atreus;Male;they're coming down on Nidavellir too. will the Dwarves be okay?
441;33;Kratos;Male;the time for such concerns has passed we must leave now
442;34;Tyr;Male;Yggdrasil! it's been too long I've forgotten the beauty
443;34;Atreus;Male;Tyr in your travels did you ever hear the Giants talk about Loki?
444;34;Tyr;Male;I'm sorry that name doesn't sound familiar the Giants are were a very private people
445;34;Atreus;Male;makes sense perhaps after a rest
446;35;Atreus;Male;so can we talk about what to do next
447;35;Kratos;Male;there is much to consider we will speak in the morning
448;35;Atreus;Male;oh okay in the morning
449;35;Brok;Male;Hold still hold still YAA!
450;35;Tyr;Male;much better thank you
451;35;Atreus;Male;see sleep tight Tyr I'm going to turn in big day tomorrow
452;36;Sindri;Male;Know what? they must be in the pantry I'll just look quite
453;36;Mimir;Male;what are you thinking brother
454;36;Kratos;Male;I'm thinking I want things to be the way they were
455;36;Mimir;Male;well I'd like to climb a tree you again Certain ships have sailed
456;36;Kratos;Male;I just wish Atreus were not so restless I care only for his safety
457;36;Mimir;Male;I know brother but holding him too tight won't keep him out of danger the lad's determined to make a few mistakes of his own and I hate to say it but I think Tyr might be one of them I've never seen a man broken so completely
458;36;Kratos;Male;His pain is fresh You expect too much
459;36;Mimir;Male;Aye perhaps pity Freya still wants to kill you that's an ally we could use
460;36;Kratos;Male;that is not an option
461;36;Mimir;Male;No I don't suppose it is
462;37;Sindri;Male;trouble sleeping?
463;37;Atreus;Male;Aah! Shh! you cannot sneak up on me like that there's something I have to do in Midgar
464;37;Sindri;Male;without me? I thought we were partners
465;37;Atreus;Male;we are just wasn't sure you'd want to join me I'm visiting an old friend
466;37;Sindri;Male;oh I see or possibly not doing that taking into account she's determined to murder you
467;37;Atreus;Male;she wouldn't really
468;37;Sindri;Male;oh look I think it's lovely that you see the best in people I really do and I want you to continue to see the best in people by not getting yourself murdered
469;37;Atreus;Male;but we need her it's worth the risk
470;37;Sindri;Male;is it though? how about I suggest an alternative something much less risky but maybe could give you some answers
471;37;Atreus;Male;what are you talking about
472;37;Sindri;Male;a certain old friend you haven't seen in a while a very giant friend
473;37;Atreus;Male;Jormundandr? did you find him?
474;37;Sindri;Male;why don't I show you it's just on the way to the vengeful goddess who wants you dead so it'll give us some time to decide about not going there
475;37;Atreus;Male;so you know where Freya is
476;37;Sindri;Male;no no I mean yes but look let's just talk to the snake first and then I won't take you to Freya how's that sound
477;38;Sindri;Male;glad you brought your key of Yggdrasil I seem to have dashed out without mine
478;38;Atreus;Male;heh you got sick of having houseguests that fast?
479;38;Sindri;Male;what no if I could just use some fresh air is all
480;38;Atreus;Male;well I hope you like it cold
481;38;Sindri;Male;should we swing by your cabin first will your furry friend be joining us this time
482;38;Atreus;Male;Oh no I meant to tell you Fenrir's dead
483;38;Sindri;Male;Oh I'm very sorry to hear that as wolves go he was always very clean
484;38;Atreus;Male;thanks
485;38;Sindri;Male;I'd offer to give you a hug but why traumatize either of us further
486;39;Sindri;Male;okay caught a whiff of something awful near the Helheim tower remember how to get there?
487;39;Atreus;Male;yep just past the oarsmen but that's what makes you think Jormungandr's nearby
488;39;Sindri;Male;I know what I smelled
489;39;Atreus;Male;okay well a lot kinda happened and I need answers
490;40;Sindri;Male;anyway is that likely to happen again sudden uncontrolled bear rampage
491;40;Atreus;Male;Beats me! we've got company got my back?
492;40;Sindri;Male;they're literally made of filth I'm not touching
493;40;Atreus;Male;Who said you need to touch them?
494;40;Sindri;Male;I like the way you think okay here goes nothing
495;41;Atreus;Male;told you he's gone
496;41;Sindri;Male;well have you tried calling him
497;41;Atreus;Male;blowing the horns the first thing we try
498;41;Sindri;Male;I'm not talking about the horn
499;41;Atreus;Male;Yooooooor-mooooooo-taaaaay-oooom! Seh-nooooooo!
500;41;Sindri;Male;that's not weird at all
501;41;Atreus;Male;Shhh!
502;41;Sindri;Male;Oh Oh Ah Ah Aaah
503;41;Atreus;Male;Move!
504;41;Sindri;Male;Oh!
505;41;Atreus;Male;Loooo-kiii-yaa Fiimbuul-aakkataa! Leeeeeggjaaa-fyriiiiir Iron wood? what is that what is that that's all you're gonna say well don't let us keep you up or anything
506;41;Sindri;Male;good talk
507;41;Atreus;Male;Ironwood what do you think it means
508;41;Sindri;Male;Means we should have stayed home Let's head back
509;42;Sindri;Male;Oh dear maybe this is a sign
510;42;Atreus;Male;don't be a baby I'll catch you promise not to drop you this time
511;42;Sindri;Male;I
512;42;Atreus;Male;Fine. just step between the Realms then
513;42;Sindri;Male;you know it doesn't work that way though sweet Bestla I wish it did
514;42;Atreus;Male;see was that so bad
515;42;Sindri;Male;I sincerely hope I never have to do it again if that's what you're asking
516;43;Atreus;Male;okay which way to the council as long as I go up and forward I think I'll get there eventually
517;44;Atreus;Male;hello down there
518;44;Sindri;Male;hey come to your senses yet
519;44;Atreus;Male;yes I mean uh I'm not changing my mind
520;44;Sindri;Male;Hah! you do have doubts hey
521;44;Atreus;Male;like you never do better than having regrets
522;44;Sindri;Male;I'm not sure I agree with that but by all means keep going and you might find those too!
523;45;Atreus;Male;Freya
524;45;Freya;Female;you should have stayed with Sindri
525;45;Atreus;Male;wait stop
526;45;Freya;Female;your father where is he
527;45;Atreus;Male;not here
528;45;Freya;Female;He sent you?
529;45;Atreus;Male;no he doesn't know
530;45;Freya;Female;you shouldn't have come he took my son what makes you think I won't do the same
531;45;Atreus;Male;you're better than this
532;45;Freya;Female;you would stake your life on it what do you know of me
533;45;Atreus;Male;I know you haven't killed me yet so while you're thinking it over why don't you let me go and I could tell you why I came
534;45;Freya;Female;If you mean to plead for your father save your breath his fate is sealed
535;45;Atreus;Male;but you know who's to blame for everything
536;45;Freya;Female;I cannot get to Odin nor do I need to Ragnarok will take him
537;45;Atreus;Male;Yeah, well what if I told you that he came to Midgard he came to us offered peace if we don't move against him claims Ragnarok's already been averted
538;45;Freya;Female;he lies
539;45;Atreus;Male;Maybe but if you know Gróa's prophecy you know it depends on an army of Giants
540;45;Freya;Female;the Giants wait for war in Jotunheim
541;45;Atreus;Male;No. I've been there is no Giant army there are no Giants at all Just me
542;45;Freya;Female;You?
543;45;Atreus;Male;in Jotunheim you learn the truth my mother was the last guardian of our people in Midgard and and that's not all the Giants have prophecies about me they know me as Loki I think maybe I'm supposed to help stop Odin somehow but since all the Giants are dead and you won't fight Odin then he's already won why aren't we working together now that you can fight again
544;45;Freya;Female;I am far from whole
545;45;Atreus;Male;okay okay but we found Tyr maybe if you spoke to him
546;45;Freya;Female;Tyr is alive?
547;45;Atreus;Male;Yeah we we broke him out of Svartalfheim
548;45;Freya;Female;impossible the Nine Realms are closed to all
549;45;Atreus;Male;No. we opened up the way we just don't know where to go next but if we all band together
550;45;Freya;Female;Enough enough! leave this place go and do not return go before I change my mind do not expect the same mercy for your father
551;46;Sindri;Male;ah where's your necklace
552;46;Atreus;Male;huh oh I was thinking and I uh got rid of it
553;46;Sindri;Male;she took it didn't she
554;46;Atreus;Male;Uh
555;46;Sindri;Male;today was your lucky day so tell me how did it feel to run on chaos
556;47;Sindri;Male;long before you were born there was an accident at the forge Brok died I couldn't accept it I went to the Lake of Souls in Alfheim to steal him back Legions of souls tried to stop me I can still feel them crawling all over my skin thing is I could only get three of his four soul-parts back
557;47;Atreus;Male;Sindri
558;47;Sindri;Male;Brok just thought he got knocked out I've been lying to him ever since it's been eating at me lately
559;47;Atreus;Male;you have to tell him he has a right to know
560;47;Sindri;Male;when the time is right as should you with your father
561;47;Atreus;Male;that's not the same thing
562;48;Sindri;Male;No I made a choice one that wasn't mine to make
563;48;Atreus;Male;what do you mean a choice
564;48;Sindri;Male;I couldn't be alone the other Dwarves when they saw him they shunned us so we left made our own home
565;48;Atreus;Male;well you can't change the past but it doesn't have to be who you are let's go home before father wakes up
566;48;Sindri;Male;that might be the best idea you've had all night Tre
567;48;Atreus;Male;Tre?
568;48;Sindri;Male;It's a shut up so I'm not allowed to give you a nickname
569;48;Atreus;Male;is that what that was
570;48;Sindri;Male;whatever Lok nope that was worse. I heard it when I said it
571;48;Atreus;Male;hate coming home empty-handed after Tyr was such a failure just wanted to
572;48;Sindri;Male;now hang on little Jotunn. Tyr may not be everything you expected but a failure you saved him from a terrible fate that's not nothing and hey maybe he'll be some help to us yet
573;48;Atreus;Male;Maybe but father's not going to go along with this forever it's probably already got our next hiding place all picked up
574;48;Sindri;Male;Well let's not make it worse by getting caught when we get there I'll cover our tracks at the gateway and slip around back and you just act natural
575;49;Kratos;Male;That is not the risk that concerns me do we trust the path they would put us on?
576;49;Tyr;Male;I trust their wisdom and this is the closest thing to hearing directly from them
577;49;Kratos;Male;you are certain the Giants would not counsel war?
578;49;Tyr;Male;I said that they were wise in my experience that goes with being peaceful
579;49;Mimir;Male;Oh little brother! told you we needn't worry
580;49;Kratos;Male;Atreus where have you been
581;49;Atreus;Male;Peeing
582;49;Brok;Male;hope you're all hungry
583;49;Atreus;Male;I could eat
584;49;Sindri;Male;Ahhh so everyone as well rested as I am be right down is this sausage
